SegID_data_1min,SegID_data_5min,SegID_data_15min,SegID_data_60min
1595381644,1595385058.0,1595385058.0,1595381644
1595381674,1595385074.0,1595385074.0,1595381674
1595381726,1595385077.0,1595385077.0,1595381726
1595381763,1595385099.0,1595385099.0,1595381763
1595381781,1595385103.0,1595385103.0,1595381781
1595381791,1595385114.0,1595385114.0,1595381791
1595381853,1595385119.0,1595385119.0,1595381853
1595381914,1595385124.0,1595385124.0,1595381914
1595381917,1595385146.0,1595385146.0,1595381917
1595381928,1595385155.0,1595385155.0,1595381928
1595381932,1595385171.0,1595385171.0,1595381932
1595381936,1595385187.0,1595385187.0,1595381936
1595381948,1595385201.0,1595385201.0,1595381948
1595381952,1595385222.0,1595385222.0,1595381952
1595381963,1595385254.0,1595385254.0,1595381963
1595381992,1595385258.0,1595385258.0,1595381992
1595382001,1595385299.0,1595385299.0,1595382001
1595382046,1595385303.0,1595385303.0,1595382046
1595382067,1595385342.0,1595385342.0,1595382067
1595382098,1595385382.0,1595385382.0,1595382098
1595382113,1595385385.0,1595385385.0,1595382113
1595382126,1595385430.0,1595385430.0,1595382126
1595382157,1595385439.0,1595385439.0,1595382157
1595382171,1595385462.0,1595385462.0,1595382171
1595382185,1595385478.0,1595385478.0,1595382185
1595382189,1595385524.0,1595385524.0,1595382189
1595382206,1595385557.0,1595385557.0,1595382206
1595382216,1595385597.0,1595385597.0,1595382216
1595382276,1595385659.0,1595385659.0,1595382276
1595382286,1595385671.0,1595385671.0,1595382286
1595382321,1595385675.0,1595385675.0,1595382321
1595382333,1595385694.0,1595385694.0,1595382333
1595382351,1595385714.0,1595385714.0,1595382351
1595382375,1595385729.0,1595385729.0,1595382375
1595382386,1595385733.0,1595385733.0,1595382386
1595382390,1595385777.0,1595385777.0,1595382390
1595382395,1595385838.0,1595385838.0,1595382395
1595382409,1595385852.0,1595385852.0,1595382409
1595382420,1595385864.0,1595385864.0,1595382420
1595382426,1595385868.0,1595385868.0,1595382426
1595382442,1595385901.0,1595385901.0,1595382442
1595382459,1595385916.0,1595385916.0,1595382459
1595382475,1595385927.0,1595385927.0,1595382475
1595382493,1595385960.0,1595385960.0,1595382493
1595382497,1595385971.0,1595385971.0,1595382497
1595382501,1595385988.0,1595385988.0,1595382501
1595382527,1595385992.0,1595385992.0,1595382527
1595382561,1595386007.0,1595386007.0,1595382561
1595382588,1595386066.0,1595386066.0,1595382588
1595382602,1595386080.0,1595386080.0,1595382602
1595382631,1595386089.0,1595386089.0,1595382631
1595382646,1595386093.0,1595386093.0,1595382646
1595382651,1595386108.0,1595386108.0,1595382651
1595382698,1595386121.0,1595386121.0,1595382698
1595382752,1595386168.0,1595386168.0,1595382752
1595382767,1595386177.0,1595386177.0,1595382767
1595382801,1595386191.0,1595386191.0,1595382801
1595382831,1595386243.0,1595386243.0,1595382831
1595382887,1595386258.0,1595386258.0,1595382887
1595382953,1595386277.0,1595386277.0,1595382953
1595382969,1595386292.0,1595386292.0,1595382969
1595383027,1595386307.0,1595386307.0,1595383027
1595383041,1595386311.0,1595386311.0,1595383041
1595383054,1595386321.0,1595386321.0,1595383054
1595383085,1595386325.0,1595386325.0,1595383085
1595383088,1595386365.0,1595386365.0,1595383088
1595383102,1595386410.0,1595386410.0,1595383102
1595383235,1595386425.0,1595386425.0,1595383235
1595383246,1595386437.0,1595386437.0,1595383246
1595383254,1595386451.0,1595386451.0,1595383254
1595383265,1595386465.0,1595386465.0,1595383265
1595383278,1595386480.0,1595386480.0,1595383278
1595383281,1595386528.0,1595386528.0,1595383281
1595383292,1595386544.0,1595386544.0,1595383292
1595383297,1595386562.0,1595386562.0,1595383297
1595383341,1595386620.0,1595386620.0,1595383341
1595383360,1595386634.0,1595386634.0,1595383360
1595383371,1595386681.0,1595386681.0,1595383371
1595383375,1595386695.0,1595386695.0,1595383375
1595383395,1595386739.0,1595386739.0,1595383395
1595383409,1595386749.0,1595386749.0,1595383409
1595383425,1595386753.0,1595386753.0,1595383425
1595383496,1595386766.0,1595386766.0,1595383496
1595383525,1595386783.0,1595386783.0,1595383525
1595383540,1595386787.0,1595386787.0,1595383540
1595383545,1595386800.0,1595386800.0,1595383545
1595383556,1595386820.0,1595386820.0,1595383556
1595383571,1595386828.0,1595386828.0,1595383571
1595383586,1595386842.0,1595386842.0,1595383586
1595383589,1595386859.0,1595386859.0,1595383589
1595383610,1595386872.0,1595386872.0,1595383610
1595383627,1595386880.0,1595386880.0,1595383627
1595383631,1595386924.0,1595386924.0,1595383631
1595383636,1595386948.0,1595386948.0,1595383636
1595383650,1595386975.0,1595386975.0,1595383650
1595383666,1595387005.0,1595387005.0,1595383666
1595383682,1595387110.0,1595387110.0,1595383682
1595383714,1595387141.0,1595387141.0,1595383714
1595383738,1595387157.0,1595387157.0,1595383738
1595383754,1595387165.0,1595387165.0,1595383754
1595383779,1595387190.0,1595387190.0,1595383779
1595383783,1595387203.0,1595387203.0,1595383783
1595383787,1595387218.0,1595387218.0,1595383787
1595383797,1595387282.0,1595387282.0,1595383797
1595383801,1595387300.0,1595387300.0,1595383801
1595383827,1595387325.0,1595387325.0,1595383827
1595383841,1595387363.0,1595387363.0,1595383841
1595383859,1595387420.0,1595387420.0,1595383859
1595383881,1595387423.0,1595387423.0,1595383881
1595383904,1595387474.0,1595387474.0,1595383904
1595383934,1595387542.0,1595387542.0,1595383934
1595383979,1595387557.0,1595387557.0,1595383979
1595383990,1595387561.0,1595387561.0,1595383990
1595384036,1595387572.0,1595387572.0,1595384036
1595384071,1595387588.0,1595387588.0,1595384071
1595384100,1595387613.0,1595387613.0,1595384100
1595384145,1595387628.0,1595387628.0,1595384145
1595384162,1595387633.0,1595387633.0,1595384162
1595384178,1595387647.0,1595387647.0,1595384178
1595384195,1595387659.0,1595387659.0,1595384195
1595384207,1595387674.0,1595387674.0,1595384207
1595384248,1595387677.0,1595387677.0,1595384248
1595384277,1595387703.0,1595387703.0,1595384277
1595384281,1595387765.0,1595387765.0,1595384281
1595384365,1595387787.0,1595387787.0,1595384365
1595384383,1595387802.0,1595387802.0,1595384383
1595384396,1595387813.0,1595387813.0,1595384396
1595384414,1595387821.0,1595387821.0,1595384414
1595384445,1595387843.0,1595387843.0,1595384445
1595384473,1595387867.0,1595387867.0,1595384473
1595384489,1595387887.0,1595387887.0,1595384489
1595384505,1595387903.0,1595387903.0,1595384505
1595384521,1595387929.0,1595387929.0,1595384521
1595384535,1595387932.0,1595387932.0,1595384535
1595384562,1595387941.0,1595387941.0,1595384562
1595384578,1595387972.0,1595387972.0,1595384578
1595384633,1595387986.0,1595387986.0,1595384633
1595384638,1595388020.0,1595388020.0,1595384638
1595384670,1595388041.0,1595388041.0,1595384670
1595384724,1595388057.0,1595388057.0,1595384724
1595384741,1595388098.0,1595388098.0,1595384741
1595384758,1595388108.0,1595388108.0,1595384758
1595384761,1595388142.0,1595388142.0,1595384761
1595384809,1595388154.0,1595388154.0,1595384809
1595384819,1595388186.0,1595388186.0,1595384819
1595384847,1595388248.0,1595388248.0,1595384847
1595384863,1595388297.0,1595388297.0,1595384863
1595384875,1595388318.0,1595388318.0,1595384875
1595384893,1595388334.0,1595388334.0,1595384893
1595384970,1595388346.0,1595388346.0,1595384970
1595384985,1595388350.0,1595388350.0,1595384985
1595385000,1595388370.0,1595388370.0,1595385000
1595385019,1595388395.0,1595388395.0,1595385019
1595385044,1595388399.0,1595388399.0,1595385044
1595385047,1595388411.0,1595388411.0,1595385047
1595385058,1595388425.0,1595388425.0,1595385058
1595385074,1595388449.0,1595388449.0,1595385074
1595385077,1595388484.0,1595388484.0,1595385077
1595385099,1595388496.0,1595388496.0,1595385099
1595385103,1595388502.0,1595388502.0,1595385103
1595385114,1595388506.0,1595388506.0,1595385114
1595385119,1595388517.0,1595388517.0,1595385119
1595385124,1595388521.0,1595388521.0,1595385124
1595385146,1595388537.0,1595388537.0,1595385146
1595385155,1595388551.0,1595388551.0,1595385155
1595385171,1595388573.0,1595388573.0,1595385171
1595385187,1595388577.0,1595388577.0,1595385187
1595385201,1595388590.0,1595388590.0,1595385201
1595385222,1595388593.0,1595388593.0,1595385222
1595385254,1595388605.0,1595388605.0,1595385254
1595385258,1595388621.0,1595388621.0,1595385258
1595385299,1595388634.0,1595388634.0,1595385299
1595385303,1595388680.0,1595388680.0,1595385303
1595385342,1595388690.0,1595388690.0,1595385342
1595385382,1595388710.0,1595388710.0,1595385382
1595385385,1595388721.0,1595388721.0,1595385385
1595385430,1595388737.0,1595388737.0,1595385430
1595385439,1595388747.0,1595388747.0,1595385439
1595385462,1595388778.0,1595388778.0,1595385462
1595385478,1595388792.0,1595388792.0,1595385478
1595385524,1595388803.0,1595388803.0,1595385524
1595385557,1595388861.0,1595388861.0,1595385557
1595385597,1595388923.0,1595388923.0,1595385597
1595385659,1595388944.0,1595388944.0,1595385659
1595385671,1595388991.0,1595388991.0,1595385671
1595385675,1595389001.0,1595389001.0,1595385675
1595385694,1595389028.0,1595389028.0,1595385694
1595385714,1595389032.0,1595389032.0,1595385714
1595385729,1595389042.0,1595389042.0,1595385729
1595385733,1595389046.0,1595389046.0,1595385733
1595385777,1595389067.0,1595389067.0,1595385777
1595385838,1595389071.0,1595389071.0,1595385838
1595385852,1595389083.0,1595389083.0,1595385852
1595385864,1595389097.0,1595389097.0,1595385864
1595385868,1595389101.0,1595389101.0,1595385868
1595385901,1595389105.0,1595389105.0,1595385901
1595385916,1595389118.0,1595389118.0,1595385916
1595385927,1595389133.0,1595389133.0,1595385927
1595385960,1595389144.0,1595389144.0,1595385960
1595385971,1595389174.0,1595389174.0,1595385971
1595385988,1595389185.0,1595389185.0,1595385988
1595385992,1595389200.0,1595389200.0,1595385992
1595386007,1595389205.0,1595389205.0,1595386007
1595386066,1595389232.0,1595389232.0,1595386066
1595386080,1595389257.0,1595389257.0,1595386080
1595386089,1595389268.0,1595389268.0,1595386089
1595386093,1595389284.0,1595389284.0,1595386093
1595386108,1595389298.0,1595389298.0,1595386108
1595386121,1595389306.0,1595389306.0,1595386121
1595386168,1595389323.0,1595389323.0,1595386168
1595386177,1595389327.0,1595389327.0,1595386177
1595386191,1595389339.0,1595389339.0,1595386191
1595386243,1595389354.0,1595389354.0,1595386243
1595386258,1595389392.0,1595389392.0,1595386258
1595386277,1595389440.0,1595389440.0,1595386277
1595386292,1595389485.0,1595389485.0,1595386292
1595386307,1595389522.0,1595389522.0,1595386307
1595386311,1595389537.0,1595389537.0,1595386311
1595386321,1595389612.0,1595389612.0,1595386321
1595386325,1595389628.0,1595389628.0,1595386325
1595386365,1595389715.0,1595389715.0,1595386365
1595386410,1595389730.0,1595389730.0,1595386410
1595386425,1595389744.0,1595389744.0,1595386425
1595386437,1595389747.0,1595389747.0,1595386437
1595386451,1595389759.0,1595389759.0,1595386451
1595386465,1595389782.0,1595389782.0,1595386465
1595386480,1595389802.0,1595389802.0,1595386480
1595386528,1595389823.0,1595389823.0,1595386528
1595386544,1595389836.0,1595389836.0,1595386544
1595386562,1595389839.0,1595389839.0,1595386562
1595386620,1595389869.0,1595389869.0,1595386620
1595386634,1595389883.0,1595389883.0,1595386634
1595386681,1595389901.0,1595389901.0,1595386681
1595386695,1595389915.0,1595389915.0,1595386695
1595386739,1595389924.0,1595389924.0,1595386739
1595386749,1595389938.0,1595389938.0,1595386749
1595386753,1595389966.0,1595389966.0,1595386753
1595386766,1595390022.0,1595390022.0,1595386766
1595386783,1595390046.0,1595390046.0,1595386783
1595386787,1595390062.0,1595390062.0,1595386787
1595386800,1595390078.0,1595390078.0,1595386800
1595386820,1595390090.0,1595390090.0,1595386820
1595386828,1595390093.0,1595390093.0,1595386828
1595386842,1595390108.0,1595390108.0,1595386842
1595386859,1595390141.0,1595390141.0,1595386859
1595386872,1595390232.0,1595390232.0,1595386872
1595386880,1595390274.0,1595390274.0,1595386880
1595386924,1595390296.0,1595390296.0,1595386924
1595386948,1595390300.0,1595390300.0,1595386948
1595386975,1595390311.0,1595390311.0,1595386975
1595387005,1595390331.0,1595390331.0,1595387005
1595387110,1595390345.0,1595390345.0,1595387110
1595387141,1595390359.0,1595390359.0,1595387141
1595387157,1595390363.0,1595390363.0,1595387157
1595387165,1595390379.0,1595390379.0,1595387165
1595387190,1595390409.0,1595390409.0,1595387190
1595387203,1595390413.0,1595390413.0,1595387203
1595387218,1595390420.0,1595390420.0,1595387218
1595387282,1595390430.0,1595390430.0,1595387282
1595387300,1595390434.0,1595390434.0,1595387300
1595387325,1595390462.0,1595390462.0,1595387325
1595387363,1595390476.0,1595390476.0,1595387363
1595387420,1595390481.0,1595390481.0,1595387420
1595387423,1595390497.0,1595390497.0,1595387423
1595387474,1595390524.0,1595390524.0,1595387474
1595387542,1595390526.0,1595390526.0,1595387542
1595387557,1595390567.0,1595390567.0,1595387557
1595387561,1595390597.0,1595390597.0,1595387561
1595387572,1595390615.0,1595390615.0,1595387572
1595387588,1595390620.0,1595390620.0,1595387588
1595387613,1595390631.0,1595390631.0,1595387613
1595387628,1595390633.0,1595390633.0,1595387628
1595387633,1595390649.0,1595390649.0,1595387633
1595387647,1595390665.0,1595390665.0,1595387647
1595387659,1595390675.0,1595390675.0,1595387659
1595387674,1595390703.0,1595390703.0,1595387674
1595387677,1595390749.0,1595390749.0,1595387677
1595387703,1595390765.0,1595390765.0,1595387703
1595387765,1595390793.0,1595390793.0,1595387765
1595387787,1595390891.0,1595390891.0,1595387787
1595387802,1595390910.0,1595390910.0,1595387802
1595387813,1595390916.0,1595390916.0,1595387813
1595387821,1595390927.0,1595390927.0,1595387821
1595387843,1595390930.0,1595390930.0,1595387843
1595387867,1595390947.0,1595390947.0,1595387867
1595387887,1595390957.0,1595390957.0,1595387887
1595387903,1595390960.0,1595390960.0,1595387903
1595387929,1595390971.0,1595390971.0,1595387929
1595387932,1595390977.0,1595390977.0,1595387932
1595387941,1595391008.0,1595391008.0,1595387941
1595387972,1595391036.0,1595391036.0,1595387972
1595387986,1595391052.0,1595391052.0,1595387986
1595388020,1595391063.0,1595391063.0,1595388020
1595388041,1595391068.0,1595391068.0,1595388041
1595388057,1595391082.0,1595391082.0,1595388057
1595388098,1595391146.0,1595391146.0,1595388098
1595388108,1595391162.0,1595391162.0,1595388108
1595388142,1595391168.0,1595391168.0,1595388142
1595388154,1595391182.0,1595391182.0,1595388154
1595388186,1595391216.0,1595391216.0,1595388186
1595388248,1595391233.0,1595391233.0,1595388248
1595388297,1595391253.0,1595391253.0,1595388297
1595388318,1595391264.0,1595391264.0,1595388318
1595388334,1595391278.0,1595391278.0,1595388334
1595388346,1595391289.0,1595391289.0,1595388346
1595388350,1595391306.0,1595391306.0,1595388350
1595388370,1595391315.0,1595391315.0,1595388370
1595388395,1595391329.0,1595391329.0,1595388395
1595388399,1595391345.0,1595391345.0,1595388399
1595388411,1595391356.0,1595391356.0,1595388411
1595388425,1595391378.0,1595391378.0,1595388425
1595388449,1595391389.0,1595391389.0,1595388449
1595388484,1595391404.0,1595391404.0,1595388484
1595388496,1595391414.0,1595391414.0,1595388496
1595388502,1595391417.0,1595391417.0,1595388502
1595388506,1595391447.0,1595391447.0,1595388506
1595388517,1595391462.0,1595391462.0,1595388517
1595388521,1595391466.0,1595391466.0,1595388521
1595388537,1595391494.0,1595391494.0,1595388537
1595388551,1595391570.0,1595391570.0,1595388551
1595388573,1595391613.0,1595391613.0,1595388573
1595388577,1595391657.0,1595391657.0,1595388577
1595388590,1595391668.0,1595391668.0,1595388590
1595388593,1595391684.0,1595391684.0,1595388593
1595388605,1595391706.0,1595391706.0,1595388605
1595388621,1595391734.0,1595391734.0,1595388621
1595388634,1595391843.0,1595391843.0,1595388634
1595388680,1595391857.0,1595391857.0,1595388680
1595388690,1595391867.0,1595391867.0,1595388690
1595388710,1595391873.0,1595391873.0,1595388710
1595388721,1595391886.0,1595391886.0,1595388721
1595388737,1595391942.0,1595391942.0,1595388737
1595388747,1595392057.0,1595392057.0,1595388747
1595388778,1595392069.0,1595392069.0,1595388778
1595388792,1595392085.0,1595392085.0,1595388792
1595388803,1595392152.0,1595392152.0,1595388803
1595388861,1595392182.0,1595392182.0,1595388861
1595388923,1595392185.0,1595392185.0,1595388923
1595388944,1595392216.0,1595392216.0,1595388944
1595388991,1595392230.0,1595392230.0,1595388991
1595389001,1595392271.0,1595392271.0,1595389001
1595389028,1595392297.0,1595392297.0,1595389028
1595389032,1595392312.0,1595392312.0,1595389032
1595389042,1595392317.0,1595392317.0,1595389042
1595389046,1595392328.0,1595392328.0,1595389046
1595389067,1595392353.0,1595392353.0,1595389067
1595389071,1595392455.0,1595392455.0,1595389071
1595389083,1595392466.0,1595392466.0,1595389083
1595389097,1595392470.0,1595392470.0,1595389097
1595389101,1595392484.0,1595392484.0,1595389101
1595389105,1595392488.0,1595392488.0,1595389105
1595389118,1595392498.0,1595392498.0,1595389118
1595389133,1595392512.0,1595392512.0,1595389133
1595389144,1595392516.0,1595392516.0,1595389144
1595389174,1595392535.0,1595392535.0,1595389174
1595389185,1595392567.0,1595392567.0,1595389185
1595389200,1595392582.0,1595392582.0,1595389200
1595389205,1595392614.0,1595392614.0,1595389205
1595389232,1595392679.0,1595392679.0,1595389232
1595389257,1595392721.0,1595392721.0,1595389257
1595389268,1595392729.0,1595392729.0,1595389268
1595389284,1595392753.0,1595392753.0,1595389284
1595389298,1595392767.0,1595392767.0,1595389298
1595389306,1595392798.0,1595392798.0,1595389306
1595389323,1595392803.0,1595392803.0,1595389323
1595389327,1595392834.0,1595392834.0,1595389327
1595389339,1595392861.0,1595392861.0,1595389339
1595389354,1595392866.0,1595392866.0,1595389354
1595389392,1595392880.0,1595392880.0,1595389392
1595389440,1595392964.0,1595392964.0,1595389440
1595389485,1595392994.0,1595392994.0,1595389485
1595389522,1595393012.0,1595393012.0,1595389522
1595389537,1595393021.0,1595393021.0,1595389537
1595389612,1595393054.0,1595393054.0,1595389612
1595389628,1595393065.0,1595393065.0,1595389628
1595389715,1595393171.0,1595393171.0,1595389715
1595389730,1595393176.0,1595393176.0,1595389730
1595389744,1595393206.0,1595393206.0,1595389744
1595389747,1595393217.0,1595393217.0,1595389747
1595389759,1595393252.0,1595393252.0,1595389759
1595389782,1595393272.0,1595393272.0,1595389782
1595389802,1595393302.0,1595393302.0,1595389802
1595389823,1595393317.0,1595393317.0,1595389823
1595389836,1595393335.0,1595393335.0,1595389836
1595389839,1595393350.0,1595393350.0,1595389839
1595389869,1595393359.0,1595393359.0,1595389869
1595389883,1595393412.0,1595393412.0,1595389883
1595389901,1595393428.0,1595393428.0,1595389901
1595389915,1595393477.0,1595393477.0,1595389915
1595389924,1595393487.0,1595393487.0,1595389924
1595389938,1595393502.0,1595393502.0,1595389938
1595389966,1595393527.0,1595393527.0,1595389966
1595390022,1595393557.0,1595393557.0,1595390022
1595390046,1595393560.0,1595393560.0,1595390046
1595390062,1595393571.0,1595393571.0,1595390062
1595390078,1595393577.0,1595393577.0,1595390078
1595390090,1595393592.0,1595393592.0,1595390090
1595390093,1595393622.0,1595393622.0,1595390093
1595390108,1595393634.0,1595393634.0,1595390108
1595390141,1595393636.0,1595393636.0,1595390141
1595390232,1595393648.0,1595393648.0,1595390232
1595390274,1595393652.0,1595393652.0,1595390274
1595390296,1595393663.0,1595393663.0,1595390296
1595390300,1595393668.0,1595393668.0,1595390300
1595390311,1595393682.0,1595393682.0,1595390311
1595390331,1595393730.0,1595393730.0,1595390331
1595390345,1595393742.0,1595393742.0,1595390345
1595390359,1595393787.0,1595393787.0,1595390359
1595390363,1595393847.0,1595393847.0,1595390363
1595390379,1595393867.0,1595393867.0,1595390379
1595390409,1595393870.0,1595393870.0,1595390409
1595390413,1595393889.0,1595393889.0,1595390413
1595390420,1595393906.0,1595393906.0,1595390420
1595390430,1595393926.0,1595393926.0,1595390430
1595390434,1595393940.0,1595393940.0,1595390434
1595390462,1595393952.0,1595393952.0,1595390462
1595390476,1595393956.0,1595393956.0,1595390476
1595390481,1595393960.0,1595393960.0,1595390481
1595390497,1595393990.0,1595393990.0,1595390497
1595390524,1595394000.0,1595394000.0,1595390524
1595390526,1595394026.0,1595394026.0,1595390526
1595390567,1595394038.0,1595394038.0,1595390567
1595390597,1595394056.0,1595394056.0,1595390597
1595390615,1595394105.0,1595394105.0,1595390615
1595390620,1595394133.0,1595394133.0,1595390620
1595390631,1595394144.0,1595394144.0,1595390631
1595390633,1595394149.0,1595394149.0,1595390633
1595390649,1595394166.0,1595394166.0,1595390649
1595390665,1595394180.0,1595394180.0,1595390665
1595390675,1595394195.0,1595394195.0,1595390675
1595390703,1595394211.0,1595394211.0,1595390703
1595390749,1595394215.0,1595394215.0,1595390749
1595390765,1595394243.0,1595394243.0,1595390765
1595390793,1595394267.0,1595394267.0,1595390793
1595390891,1595394285.0,1595394285.0,1595390891
1595390910,1595394341.0,1595394341.0,1595390910
1595390916,1595394357.0,1595394357.0,1595390916
1595390927,1595394371.0,1595394371.0,1595390927
1595390930,1595394445.0,1595394445.0,1595390930
1595390947,1595394466.0,1595394466.0,1595390947
1595390957,1595394495.0,1595394495.0,1595390957
1595390960,1595394499.0,1595394499.0,1595390960
1595390971,1595394518.0,1595394518.0,1595390971
1595390977,1595394550.0,1595394550.0,1595390977
1595391008,1595394564.0,1595394564.0,1595391008
1595391036,1595394584.0,1595394584.0,1595391036
1595391052,1595394723.0,1595394723.0,1595391052
1595391063,1595394735.0,1595394735.0,1595391063
1595391068,1595394751.0,1595394751.0,1595391068
1595391082,1595394762.0,1595394762.0,1595391082
1595391146,1595394777.0,1595394777.0,1595391146
1595391162,1595394789.0,1595394789.0,1595391162
1595391168,1595394803.0,1595394803.0,1595391168
1595391182,1595394820.0,1595394820.0,1595391182
1595391216,1595394836.0,1595394836.0,1595391216
1595391233,1595394855.0,1595394855.0,1595391233
1595391253,1595394878.0,1595394878.0,1595391253
1595391264,1595394882.0,1595394882.0,1595391264
1595391278,1595394897.0,1595394897.0,1595391278
1595391289,1595394927.0,1595394927.0,1595391289
1595391306,1595394941.0,1595394941.0,1595391306
1595391315,1595394961.0,1595394961.0,1595391315
1595391329,1595394975.0,1595394975.0,1595391329
1595391345,1595394995.0,1595394995.0,1595391345
1595391356,1595395012.0,1595395012.0,1595391356
1595391378,1595395016.0,1595395016.0,1595391378
1595391389,1595395028.0,1595395028.0,1595391389
1595391404,1595395063.0,1595395063.0,1595391404
1595391414,1595395079.0,1595395079.0,1595391414
1595391417,1595395094.0,1595395094.0,1595391417
1595391447,1595395108.0,1595395108.0,1595391447
1595391462,1595395165.0,1595395165.0,1595391462
1595391466,1595395179.0,1595395179.0,1595391466
1595391494,1595395197.0,1595395197.0,1595391494
1595391570,1595395213.0,1595395213.0,1595391570
1595391613,1595395215.0,1595395215.0,1595391613
1595391657,1595395293.0,1595395293.0,1595391657
1595391668,1595395296.0,1595395296.0,1595391668
1595391684,1595395354.0,1595395354.0,1595391684
1595391706,1595395404.0,1595395404.0,1595391706
1595391734,1595395429.0,1595395429.0,1595391734
1595391843,1595395434.0,1595395434.0,1595391843
1595391857,1595395450.0,1595395450.0,1595391857
1595391867,1595395482.0,1595395482.0,1595391867
1595391873,1595395555.0,1595395555.0,1595391873
1595391886,1595395580.0,1595395580.0,1595391886
1595391942,1595395634.0,1595395634.0,1595391942
1595392057,1595395669.0,1595395669.0,1595392057
1595392069,1595395681.0,1595395681.0,1595392069
1595392085,1595395756.0,1595395756.0,1595392085
1595392152,1595395764.0,1595395764.0,1595392152
1595392182,1595395775.0,1595395775.0,1595392182
1595392185,1595395778.0,1595395778.0,1595392185
1595392216,1595395807.0,1595395807.0,1595392216
1595392230,1595395818.0,1595395818.0,1595392230
1595392271,1595395822.0,1595395822.0,1595392271
1595392297,1595395851.0,1595395851.0,1595392297
1595392312,1595395877.0,1595395877.0,1595392312
1595392317,1595395928.0,1595395928.0,1595392317
1595392328,1595395944.0,1595395944.0,1595392328
1595392353,1595395961.0,1595395961.0,1595392353
1595392455,1595395973.0,1595395973.0,1595392455
1595392466,1595395977.0,1595395977.0,1595392466
1595392470,1595396003.0,1595396003.0,1595392470
1595392484,1595396018.0,1595396018.0,1595392484
1595392488,1595396078.0,1595396078.0,1595392488
1595392498,1595396153.0,1595396153.0,1595392498
1595392512,1595396200.0,1595396200.0,1595392512
1595392516,1595396241.0,1595396241.0,1595392516
1595392535,1595396257.0,1595396257.0,1595392535
1595392567,1595396263.0,1595396263.0,1595392567
1595392582,1595396268.0,1595396268.0,1595392582
1595392614,1595396303.0,1595396303.0,1595392614
1595392679,1595396314.0,1595396314.0,1595392679
1595392721,1595396341.0,1595396341.0,1595392721
1595392729,1595396349.0,1595396349.0,1595392729
1595392753,1595396357.0,1595396357.0,1595392753
1595392767,1595396360.0,1595396360.0,1595392767
1595392798,1595396373.0,1595396373.0,1595392798
1595392803,1595396427.0,1595396427.0,1595392803
1595392834,1595396458.0,1595396458.0,1595392834
1595392861,1595396472.0,1595396472.0,1595392861
1595392866,1595396544.0,1595396544.0,1595392866
1595392880,1595396555.0,1595396555.0,1595392880
1595392964,1595396569.0,1595396569.0,1595392964
1595392994,1595396577.0,1595396577.0,1595392994
1595393012,1595396624.0,1595396624.0,1595393012
1595393021,1595396644.0,1595396644.0,1595393021
1595393054,1595396681.0,1595396681.0,1595393054
1595393065,1595396692.0,1595396692.0,1595393065
1595393171,1595396703.0,1595396703.0,1595393171
1595393176,1595396712.0,1595396712.0,1595393176
1595393206,1595396766.0,1595396766.0,1595393206
1595393217,1595396777.0,1595396777.0,1595393217
1595393252,1595396798.0,1595396798.0,1595393252
1595393272,1595396813.0,1595396813.0,1595393272
1595393302,1595396824.0,1595396824.0,1595393302
1595393317,1595396869.0,1595396869.0,1595393317
1595393335,1595396948.0,1595396948.0,1595393335
1595393350,1595397099.0,1595397099.0,1595393350
1595393359,1595397135.0,1595397135.0,1595393359
1595393412,1595397166.0,1595397166.0,1595393412
1595393428,1595397172.0,1595397172.0,1595393428
1595393477,1595397176.0,1595397176.0,1595393477
1595393487,1595397221.0,1595397221.0,1595393487
1595393502,1595397277.0,1595397277.0,1595393502
1595393527,1595397288.0,1595397288.0,1595393527
1595393557,1595397296.0,1595397296.0,1595393557
1595393560,1595397308.0,1595397308.0,1595393560
1595393571,1595397312.0,1595397312.0,1595393571
1595393577,1595397323.0,1595397323.0,1595393577
1595393592,1595397352.0,1595397352.0,1595393592
1595393622,1595397376.0,1595397376.0,1595393622
1595393634,1595397391.0,1595397391.0,1595393634
1595393636,1595397406.0,1595397406.0,1595393636
1595393648,1595397427.0,1595397427.0,1595393648
1595393652,1595397473.0,1595397473.0,1595393652
1595393663,1595397486.0,1595397486.0,1595393663
1595393668,1595397501.0,1595397501.0,1595393668
1595393682,1595397513.0,1595397513.0,1595393682
1595393730,1595397517.0,1595397517.0,1595393730
1595393742,1595397531.0,1595397531.0,1595393742
1595393787,1595397545.0,1595397545.0,1595393787
1595393847,1595397549.0,1595397549.0,1595393847
1595393867,1595397566.0,1595397566.0,1595393867
1595393870,1595397576.0,1595397576.0,1595393870
1595393889,1595397630.0,1595397630.0,1595393889
1595393906,1595397646.0,1595397646.0,1595393906
1595393926,1595397660.0,1595397660.0,1595393926
1595393940,1595397677.0,1595397677.0,1595393940
1595393952,1595397693.0,1595397693.0,1595393952
1595393956,1595397701.0,1595397701.0,1595393956
1595393960,1595397723.0,1595397723.0,1595393960
1595393990,1595397726.0,1595397726.0,1595393990
1595394000,1595397742.0,1595397742.0,1595394000
1595394026,1595397773.0,1595397773.0,1595394026
1595394038,1595397804.0,1595397804.0,1595394038
1595394056,1595397821.0,1595397821.0,1595394056
1595394105,1595397835.0,1595397835.0,1595394105
1595394133,1595397887.0,1595397887.0,1595394133
1595394144,1595397912.0,1595397912.0,1595394144
